城市,区域,岗位名称,薪资待遇,应聘条件,公司名称,公司简介,公司业务,福利待遇
"上海","静安区","JAVA工程师","8k-15k","经验不限 / 本科","北京互创","""IT技术服务｜咨询","信息安全 / 未融资 / 150-500人""",""
"上海","静安区","java开发工程师","7k-12k","经验1-3年 / 本科","乡村销客","""IT技术服务｜咨询","营销服务｜咨询 / 不需要融资 / 150-500人""",""
"上海","静安区","java开发工程师","13k-20k","经验3-5年 / 本科","中电金信","""IT技术服务｜咨询","软件服务｜咨询 / B轮 / 2000人以上""",""
"上海","静安区","JAVA工程师","14k-28k","经验1-3年 / 本科","快手","短视频 / 上市公司 / 2000人以上","","“大团队快速发展阶段”"
"上海","静安区","java开发工程师","15k-17k","经验3-5年 / 本科","JETTECH","""金融","其他 / 上市公司 / 2000人以上""",""
"上海","普陀区","java开发工程师","15k-30k","经验1-3年 / 本科","中招互连科技公司","""区块链","软件开发 / A轮 / 50-150人""",""
"上海","普陀区","java开发工程师","15k-30k","经验1-3年 / 本科","融捷教育","人工智能服务 / 不需要融资 / 50-150人","","""“七险一金"
"上海","普陀区","Java开发工程师","15k-30k","经验1-3年 / 本科","完美世界","游戏 / 上市公司 / 2000人以上","","“同事友好，有定期团建”"
"上海","普陀区","高级Java开发工程师","30k-50k","经验5-10年 / 本科","耀天游戏","""工具类产品","内容资讯 / 不需要融资 / 150-500人""",""
"上海","普陀区","高级java开发工程师","20k-40k","经验5-10年 / 本科","建信金科","科技金融 / 不需要融资 / 2000人以上","","“高成长性，发展前景好”"
"上海","普陀区","java开发工程师","12k-21k","经验3-5年 / 本科","京北方","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“专注银行领域”"
"上海","普陀区","高级java开发工程师","25k-30k","经验3-5年 / 硕士","润通丰华","IT技术服务｜咨询 / 不需要融资 / 50-150人","","“行业稳定，技术驱动，团队氛围好，13薪额外年终”"
"上海","普陀区","高级Java开发工程师","20k-30k","经验5-10年 / 本科","安恒信息","""信息安全","IT技术服务｜咨询 / 上市公司 / 2000人以上""",""
"上海","普陀区","高级java开发工程师","15k-25k","经验3-5年 / 本科","智城联合","IT技术服务｜咨询 / 不需要融资 / 50-150人","","“智慧城市政府项目、餐补、免费体检、团建等”"
"上海","普陀区","java开发工程师","11k-20k","经验3-5年 / 本科","京北方","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“Java开发岗位”"
"上海","普陀区","java开发工程师","10k-15k","经验3-5年 / 本科","中科软","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“团队氛围好、工作不卷”"
"上海","普陀区","java开发工程师","20k-21k","经验5-10年 / 本科","法本信息","""人工智能服务","IT技术服务｜咨询 / 上市公司 / 2000人以上""",""
"上海","普陀区","高级Java开发工程师","20k-30k","经验不限 / 本科","汽车之家","内容资讯 / 上市公司 / 2000人以上","","""“福利好"
"上海","普陀区","Java开发工程师","15k-25k","经验不限 / 本科","汽车之家","内容资讯 / 上市公司 / 2000人以上","","""“福利好"
"上海","普陀区","高级java开发工程师","25k-35k","经验3-5年 / 本科","贝壳","居住服务 / 上市公司 / 2000人以上","","“上市公司；薪资福利好；核心业务”"
"上海","普陀区","java开发工程师","12k-20k","经验不限 / 本科","京北方","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“薪资待遇 团队规模 职位多样”"
"上海","普陀区","java高级开发工程师","25k-40k","经验3-5年 / 本科","美团","消费生活 / 上市公司 / 2000人以上","","“重点方向”"
"上海","普陀区","java开发工程师","15k-25k","经验5-10年 / 大专","中电金信","""IT技术服务｜咨询","软件服务｜咨询 / B轮 / 2000人以上""",""
"上海","普陀区","java高级开发工程师","12k-20k","经验5-10年 / 本科","中科软","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“加班少，周末加班可倒休”"
"上海","普陀区","高级Java开发工程师","25k-35k","经验3-5年 / 不限","搜狐集团","""内容资讯","游戏","音频｜视频媒体 / 上市公司 / 2000人以上"""
"上海","普陀区","Java开发工程师","15k-17k","经验5-10年 / 本科","亚信科技","""软件服务｜咨询","IT技术服务｜咨询 / 上市公司 / 2000人以上""",""
"上海","普陀区","java开发工程师","15k-25k","经验3-5年 / 本科","用友金融","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“五险一金，年终奖，餐补，交通部，话费补助”"
"上海","普陀区","java开发工程师","13k-24k","经验3-5年 / 本科","中招互连科技公司","""区块链","软件开发 / A轮 / 50-150人""",""
"上海","普陀区","java高级开发工程师","15k-30k","经验3-5年 / 本科","融汇","IT技术服务｜咨询 / 不需要融资 / 50-150人","","“六险一金、绩效奖金、年底奖金、周末双休”"
"上海","普陀区","高级java开发工程师","35k-55k","经验3-5年 / 本科","快手","短视频 / 上市公司 / 2000人以上","","“岗位发展好，期权”"
"上海","普陀区","java工程师","13k-22k","经验3-5年 / 不限","京北方","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“Java工程师”"
"上海","普陀区","java开发工程师","25k-50k","经验3-5年 / 本科","红松学堂","""MCN｜直播平台","在线教育 / C轮 / 500-2000人""",""
"上海","普陀区","高级java开发工程师","20k-35k","经验1-3年 / 本科","贝壳","居住服务 / 上市公司 / 2000人以上","","“免费三餐 六险一金 16薪”"
"上海","普陀区","高级java开发工程师","20k-40k","经验3-5年 / 本科","融捷教育","人工智能服务 / 不需要融资 / 50-150人","","""“七险一金"
"上海","普陀区","java开发工程师","10k-15k","经验不限 / 硕士","CNNIC","""企业服务","数据服务 / 不需要融资 / 150-500人""",""
"上海","普陀区","java开发工程师","15k-25k","经验3-5年 / 本科","森浦Sumscope","""科技金融","金融业 / C轮 / 500-2000人""",""
"上海","普陀区","java高级开发工程师","15k-30k","经验5-10年 / 本科","FA Software","""移动互联网","数据服务 / C轮 / 150-500人""",""
"上海","普陀区","高级java开发工程师","20k-40k","经验3-5年 / 本科","搜狐集团","""内容资讯","游戏","音频｜视频媒体 / 上市公司 / 2000人以上"""
"上海","普陀区","java工程师","15k-30k","经验3-5年 / 本科","弘康人寿","科技金融 / 不需要融资 / 150-500人","","""“五险一金"
"上海","普陀区","java工程师","17k-23k","经验3-5年 / 本科","中意人寿","金融业 / 不需要融资 / 2000人以上","","“团队氛围好”"
"上海","普陀区","Java开发工程师","20k-40k","经验1-3年 / 硕士","美团","消费生活 / 上市公司 / 2000人以上","","“重点业务 从0-1”"
"上海","普陀区","java开发（六险一金+远程面试）","13k-22k","经验3-5年 / 本科","中电金信","""IT技术服务｜咨询","软件服务｜咨询 / B轮 / 2000人以上""",""
"上海","普陀区","资深java工程师","25k-35k","经验5-10年 / 本科","百融云创","""科技金融","人工智能服务 / 上市公司 / 500-2000人""",""
"上海","普陀区","中级java工程师","13k-25k","经验1-3年 / 本科","航旅纵横","旅游｜出行 / 不需要融资 / 150-500人","","“央企在京单位/民航局官方APP”"
"上海","普陀区","中级java开发工程师","13k-24k","经验3-5年 / 本科","中招互连科技公司","""区块链","软件开发 / A轮 / 50-150人""",""
"上海","普陀区","java高级软件工程师","25k-35k","经验5-10年 / 本科","快成","物流平台 / A轮 / 500-2000人","","“真刀真枪、路径灵活、年轻人的PICK”"
"上海","普陀区","Java高级/资深开发工程师","35k-50k","经验3-5年 / 本科","贝壳","居住服务 / 上市公司 / 2000人以上","","“打造智能化运营体系，前景无线～”"
"上海","普陀区","资深java开发工程师","20k-40k","经验3-5年 / 本科","携程集团","旅游｜出行 / 上市公司 / 2000人以上","","“核心业务，团队一流，福利多”"
"上海","普陀区","高级Java工程师","20k-35k","经验不限 / 本科","搜狐集团","""内容资讯","游戏","音频｜视频媒体 / 上市公司 / 2000人以上"""
"上海","普陀区","资深Java工程师-金融事业部","20k-40k","经验3-5年 / 本科","去哪儿网","旅游｜出行 / 不需要融资 / 2000人以上","","“核心业务，团队一流，福利多”"
"上海","普陀区","java开发工程师","18k-22k","经验3-5年 / 本科","联龙博通","科技金融 / 不需要融资 / 2000人以上","","“项目长期稳定 有固定团队”"
"上海","普陀区","银行-java开发","16k-21k","经验5-10年 / 本科","京北方","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“正常节假日，升值空间客观”"
"上海","普陀区","高级java开发工程师","20k-22k","经验5-10年 / 本科","京北方","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“五险一金、双休，”"
"上海","普陀区","Java后端研发工程师（大数据平台）","25k-35k","经验3-5年 / 本科","贝壳","居住服务 / 上市公司 / 2000人以上","","“大数据平台工具研发”"
"上海","普陀区","高级java工程师","18k-30k","经验3-5年 / 本科","润通丰华","IT技术服务｜咨询 / 不需要融资 / 50-150人","","“全额五险一金、餐补话补、13薪+年终奖”"
"上海","普陀区","Java高级开发工程师 - 数据资产方向","30k-60k","经验3-5年 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"上海","普陀区","高级Java开发工程师(J10581)","18k-25k","经验3-5年 / 本科","易车公司","汽车交易平台 / 上市公司 / 2000人以上","","“核心业务、大平台、七险一金”"
"上海","普陀区","Java工程师","20k-40k","经验3-5年 / 本科","拉勾集团","""工具类产品","在线教育 / D轮及以上 / 500-2000人""",""
"上海","普陀区","高级java开发工程师","17k-18k","经验3-5年 / 本科","中电金信","""IT技术服务｜咨询","软件服务｜咨询 / B轮 / 2000人以上""",""
"上海","普陀区","高级java开发工程师","15k-18k","经验5-10年 / 本科","高维通","""软件服务｜咨询","IT技术服务｜咨询 / 未融资 / 150-500人""",""
"上海","普陀区","JAVA工程师","26k-47k","经验3-5年 / 本科","美团","消费生活 / 上市公司 / 2000人以上","","“待遇优厚/技术氛围浓厚/发展空间大”"
"上海","普陀区","中高级java开发工程师","15k-23k","经验5-10年 / 本科","京北方","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“氛围轻松 各项补助 薪资open”"
"上海","普陀区","Java高级开发工程师（移动端技术）","25k-45k","经验3-5年 / 本科","快手","短视频 / 上市公司 / 2000人以上","","“核心业务技术团队”"
"上海","普陀区","广告平台java开发工程师-【海外技术】","25k-40k","经验1-3年 / 本科","快手","短视频 / 上市公司 / 2000人以上","","“发展前景好”"
"上海","普陀区","java后台开发工程师","25k-50k","经验5-10年 / 本科","深圳市慧择软件集团有限公司","IT技术服务｜咨询 / 不需要融资 / 500-2000人","","“公司好 发展好 薪资高 福利好”"
"上海","普陀区","急招 java开发 银行 周末双休 六险一金","15k-22k","经验3-5年 / 本科","法本信息","""人工智能服务","IT技术服务｜咨询 / 上市公司 / 2000人以上""",""
"上海","普陀区","Java中级研发岗（内部管理方向）","20k-40k","经验3-5年 / 本科","北京中关村银行","""科技金融","金融业 / 不需要融资 / 150-500人""",""
"上海","普陀区","资深数据分析师（Java） (MJ000737)","30k-40k","经验5-10年 / 硕士","百融云创","""科技金融","人工智能服务 / 上市公司 / 500-2000人""",""
"上海","普陀区","JAVA开发岗位（2024届校招岗位）","15k-20k","经验在校/应届 / 本科","卓望控股","""电商平台","内容社区 / 不需要融资 / 500-2000人""",""
"上海","普陀区","Java资深开发工程师","25k-35k","经验3-5年 / 本科","探探","社交平台 / D轮及以上 / 150-500人","","“专业团队”"
"上海","普陀区","资深Java开发工程师（Web3）","25k-50k","经验不限 / 本科","欧科云链","区块链 / 上市公司 / 2000人以上","","“福利待遇佳 不加班团队氛围好 发展空间大”"
"上海","普陀区","Java服务端技术专家（效能工具方向）","35k-45k","经验3-5年 / 本科","美团","消费生活 / 上市公司 / 2000人以上","","“高自身推进与解决问题能力”"
